OBJECTID,左上经度_02,左上纬度_02,右下经度_02,右下纬度_02
31320,113.4086805,22.85768019,113.4131711,22.86184359
31321,113.498314,22.77421126,113.5027901,22.77836412
31322,113.3817733,23.65465537,113.3862695,23.65879629
31323,113.5386579,23.62956608,113.5431362,23.63369238
31324,113.3637286,22.87013438,113.3682275,22.8743048
31325,113.6238839,23.68739835,113.6283784,23.69141621
31326,113.7002732,22.68662015,113.7027156,22.69079296
31327,113.6553522,23.62125327,113.6598504,23.62539904
31328,113.6642854,22.66570824,113.6687842,22.66988587
31329,113.2782453,22.98237158,113.2827419,22.98653606
31330,113.7092591,22.56152316,113.7137556,22.56570166
31331,113.5073266,23.67929634,113.5118025,23.68162207
31332,113.6597804,22.56143376,113.664279,22.56561386
31333,113.8080825,23.74540966,113.8125632,23.74953537
31334,113.7452793,23.60069479,113.74977,23.60483475
31335,113.3862695,23.65879629,113.3907649,23.66293634
31336,113.7587637,23.83222576,113.7632519,23.83635502
31337,113.767737,23.80743883,113.7722234,23.81156747
31338,113.6463697,23.8072919,113.6508673,23.81143014
31339,113.3592297,22.87429085,113.3637292,22.87846161
31340,113.3951995,22.79936797,113.3996931,22.80353562
31341,113.3907661,23.67948073,113.3952605,23.68361923
31342,113.5207114,23.04470853,113.525188,23.04885393
31343,113.8215214,23.72471721,113.8260013,23.72884292
31344,113.9111691,23.7163367,113.9156592,23.72047238
31345,113.3727335,22.99084398,113.3772311,22.99500968
31346,113.4580256,22.93672036,113.4625059,22.94087213
31347,113.6418621,23.64605669,113.6463592,23.65020031
31348,113.4848976,22.96162054,113.4893744,22.96576856
31349,113.7497748,23.67516788,113.7542645,23.67930435
31350,113.9022004,23.83617255,113.9066885,23.84030214
31351,113.906683,23.7576731,113.9111721,23.76180638
31352,113.395255,23.60501453,113.3997486,23.60915497
31353,113.5520951,23.65022037,113.5565754,23.65434783
31354,113.6059105,23.61706394,113.6104017,23.62120296
31355,113.6328032,22.62396051,113.6372991,22.62813641
31356,113.3457382,22.99912007,113.3502389,23.00328808
31357,113.7183371,23.85285046,113.7228325,23.85698543
31358,113.5117572,23.0114635,113.5162334,23.0156095
31359,113.5028492,23.65449239,113.5073252,23.65861546
31360,113.8304806,23.72883446,113.8349603,23.73295986
31361,113.3952553,23.609153,113.3997489,23.61329328
31362,113.6913477,23.74125613,113.6958461,23.74539769
31363,113.8080731,23.60478729,113.8125537,23.60891817
31364,113.8080761,23.65030201,113.8125568,23.6544312
31365,113.8708115,23.87336334,113.875294,23.87748635
31366,113.4491101,23.61739481,113.4535919,23.62152432
31367,113.7093362,23.72061703,113.7138328,23.72475783
31368,114.0056301,23.76170005,114.0060066,23.76199492
31369,113.5610572,23.67088486,113.565539,23.67501308
31370,113.3952579,23.6463923,113.3997515,23.65053121
31371,113.440099,22.9617211,113.4445827,22.96587517
31372,113.4535372,22.82431711,113.4580183,22.82847284
31373,113.8573545,23.6667586,113.8578376,23.66785006
31374,113.3412402,23.03654524,113.3457411,23.04071226
31375,113.6868413,23.62131186,113.6913399,23.62545804
31376,113.5879037,22.81566906,113.5923911,22.81983171
31377,113.7542609,23.62552615,113.7587499,23.62966366
31378,113.6687793,22.59482276,113.6732781,22.59900236
31379,113.3412267,22.83678132,113.3457276,22.84095435
31380,113.6283061,22.59058909,113.6328013,22.59476518
31381,113.8708121,23.88162071,113.8752946,23.88574342
31382,113.5744343,22.60310695,113.5789189,22.60727256
31383,114.026033,23.74991667,114.028143,23.75379437
31384,114.0416559,23.88601344,114.0461563,23.89015269
31385,114.0326527,23.86947521,114.0371543,23.87361611
31386,113.7138314,23.70408529,113.7183273,23.70822616
31387,113.7138311,23.69995033,113.718327,23.70409135
31388,113.3322255,22.84092886,113.3367265,22.84510194
31389,113.9786211,23.86105885,113.9831232,23.86520059
31390,113.614827,22.60726282,113.6193199,22.61143628
31391,113.386216,22.88265292,113.3907114,22.88681979
31392,113.5431342,23.60472633,113.547613,23.60885414
31393,113.2897077,22.91163862,113.291732,22.9158036
31394,113.4041849,22.79520528,113.4086766,22.79937131
31395,113.5654808,22.79486745,113.5699636,22.79902626
31396,113.6552912,22.69487467,113.6597893,22.69905107
31397,113.5520471,22.92813999,113.5565274,22.93229263
31398,113.8394427,23.77841448,113.8439225,23.78253822
31399,113.426688,23.61328669,113.4311745,23.61742059
31400,113.3187292,22.92833301,113.3232301,22.93250328
31401,114.0056323,23.7950513,114.0101357,23.79919643
31402,113.5699609,22.75736316,113.5744446,22.76152384
31403,113.5923811,22.66564309,113.5968695,22.6698107
31404,113.8663261,23.8155519,113.8708079,23.81967637
31405,113.7856646,23.62550931,113.7901481,23.62964184
31406,113.3952576,23.64225521,113.3997512,23.64639427
31407,113.5341295,22.8657395,113.5386073,22.86989152
31408,113.2962355,22.99487254,113.3007345,22.999039
31409,113.6688567,23.76601218,113.6733557,23.77015325
31410,113.6298375,22.56556135,113.6327997,22.56973649
31411,113.3772784,23.67946787,113.3817754,23.68360858
31412,113.9291454,23.88573436,113.9336394,23.88986764
31413,113.5386026,22.79909089,113.543081,22.80324532
31414,113.6193213,22.63228848,113.6238149,22.63646207
31415,113.6283134,22.70317352,113.6328086,22.70734671
31416,113.8035978,23.6875348,113.8080789,23.691663
31417,113.677854,23.76602926,113.6823529,23.77017038
31418,113.4580758,23.66702306,113.462556,23.6711493
31419,113.4983281,22.98654486,113.5028043,22.99069153
31420,113.8036121,23.89825098,113.8080931,23.90048674
31421,113.4042022,23.0490974,113.4086938,23.05325588
31422,113.7946409,23.78262433,113.7991231,23.78675
31423,113.7946426,23.80741391,113.7991248,23.8115387
31424,114.0191457,23.86117857,114.0236484,23.86532089
31425,113.8170355,23.63373784,113.8215156,23.63786707
31426,113.6778538,23.76189655,113.6823526,23.76603782
31427,113.3772737,23.61327567,113.3817707,23.61741882
31428,113.8125609,23.71646471,113.8170413,23.72059116
31429,113.8932174,23.6860709,113.8948732,23.68739461
31430,113.8573558,23.68743795,113.8618368,23.6915661
31431,113.7408041,23.83635211,113.7452956,23.84048426
31432,113.3592345,22.94505468,113.363734,22.94922335
31433,113.6643532,23.69159212,113.668852,23.69573576
31434,113.6868402,23.60475891,113.6913388,23.60890571
31435,113.458027,22.95752768,113.4625073,22.96167883
31436,113.7093387,23.75781949,113.7138353,23.76195893
31437,113.8484071,23.85688291,113.8528872,23.86100428
31438,113.6103353,22.60726095,113.6148273,22.61143359
31439,113.484901,23.01154362,113.4893777,23.0156901
31440,113.3817317,23.05324189,113.3862279,23.0574043
31441,113.592446,23.65430271,113.5969344,23.6584377
31442,113.668782,22.63652878,113.6732808,22.6407073
31443,113.3997489,23.61329328,113.4042415,23.61743257
31444,113.8080736,23.61306408,113.8125543,23.61719464
31445,113.812566,23.79086022,113.8170463,23.79498398
31446,113.843928,23.86514963,113.848408,23.86927047
31447,113.5341218,22.74910559,113.5385996,22.75326086
31448,113.9471275,23.91052715,113.9516252,23.91466294
31449,113.6148297,22.64896563,113.6193226,22.65313802
31450,113.8708063,23.79488944,113.8752888,23.79901522
31451,114.0236501,23.89009299,114.0281526,23.894234
31452,114.0596489,23.83846565,114.0600135,23.8406328
31453,113.6103465,22.78233939,113.6148386,22.78650741
31454,113.5117384,22.72833317,113.5162146,22.73248736
31455,113.7767057,23.76611429,113.7811906,23.77024299
31456,113.736312,23.83634927,113.7408043,23.84048216
31457,113.6598549,23.69158394,113.6643535,23.69572738
31458,113.4176545,22.77437265,113.4221432,22.77853656
31459,113.5609928,22.69486218,113.5654746,22.69902287
31460,113.7048371,23.6875309,113.7093342,23.69167337
31461,113.8080907,23.86521545,113.8125713,23.86933689
31462,113.7811903,23.76611043,113.7856745,23.77023846
31463,113.9966316,23.87349804,114.0011349,23.87764035
31464,113.7677302,23.70824837,113.7722167,23.71238058
31465,113.8528842,23.81557365,113.8573647,23.81969678
31466,113.3817263,22.97421306,113.3862225,22.97837794
31467,113.6373693,23.69568372,113.6418657,23.69980766
31468,113.5969333,23.64189026,113.6014226,23.64602661
31469,113.5117387,22.73250077,113.5162149,22.73665485
31470,113.3502361,22.96168423,113.3547363,22.96585313
31471,113.6868489,23.73298045,113.6913475,23.73712253
31472,113.5073232,23.62965585,113.5117992,23.63377988
31473,113.8752825,23.70395253,113.8797657,23.70808221
31474,113.6957677,22.56567276,113.7002656,22.56985239
31475,113.6822744,22.58650592,113.6867731,22.59068568
31476,113.7183278,23.71649532,113.7228232,23.72063518
31477,113.9651211,23.90230944,113.9696217,23.90644826
31478,113.9336307,23.7576892,113.9381256,23.76182788
31479,113.7632431,23.70825007,113.7677305,23.71238302
31480,114.0146417,23.84464701,114.0191448,23.84879014
31481,113.7048413,23.74954627,113.7093384,23.75368648
31482,114.0146414,23.8405171,114.0191445,23.84466038
31483,113.7946482,23.89000784,113.7991304,23.89412972
31484,113.4669708,22.7264928,113.4714495,22.72844981
31485,113.857358,23.72051703,113.861839,23.72464397
31486,113.6552847,22.5947983,113.6597828,22.59897729
31487,113.7407911,23.64620909,113.7452826,23.65034812
31488,113.5207097,23.01975556,113.5251863,23.02390175
31489,113.3907646,23.65879986,113.395259,23.66293913
31490,113.9831185,23.79498462,113.9876211,23.79912905
31491,113.7991209,23.75369012,113.8036025,23.75781634
31492,113.5878945,22.67398405,113.5923819,22.67815054
31493,113.4177178,23.69189139,113.4222065,23.6960242
31494,113.5520289,22.64901946,113.5565092,22.65317982
31495,113.6463633,23.7122361,113.6508609,23.71637776
31496,113.6418646,23.68328363,113.6463617,23.68742588
31497,113.9246506,23.85269855,113.9291435,23.85683207
31498,113.7901506,23.66687428,113.7946333,23.6710047
31499,113.7856719,23.73304004,113.7901554,23.73716864
31500,113.7767082,23.80330199,113.7811931,23.80742935
31501,113.6553569,23.69157603,113.6598552,23.6957192
31502,113.7946311,23.63791104,113.7991133,23.64204198
31503,113.7182534,22.59907933,113.7227487,22.60325579
31504,113.5924452,23.6418919,113.5969336,23.64602735
31505,113.4580729,23.62565294,113.4625532,23.6297807
31506,113.8260007,23.72057466,113.8304803,23.72470041
31507,113.5162133,22.71164821,113.5206896,22.71580303
31508,113.5968649,22.59891868,113.6013542,22.60308891
31509,113.8125559,23.64202038,113.8170363,23.64614957
31510,113.3862669,23.62156112,113.3907623,23.62570255
31511,113.8573649,23.82382743,113.8618458,23.82795066
31512,113.5430734,22.68656346,113.5475522,22.6907215
31513,113.4535968,23.69184706,113.4580778,23.69597308
31514,113.498312,22.74504352,113.5027882,22.74919717
31515,113.2827439,23.01565469,113.2872412,23.01981878
31516,113.5609968,22.75737794,113.5654787,22.76153696
31517,113.7273105,23.61723564,113.7318045,23.62137787
31518,113.467037,23.69595256,113.4715157,23.70007648
31519,113.9966266,23.79915565,114.0011299,23.80330058
31520,113.6597861,22.64902194,113.6642846,22.65319981
31521,113.5386043,22.82408323,113.5430826,22.82823695
31522,113.7767045,23.74958257,113.7811894,23.75371186
31523,113.5072717,22.86581752,113.5117478,22.8699678
31524,113.5745053,23.68304001,113.5747206,23.68327129
31525,113.8483961,23.69158898,113.8528762,23.69571628
31526,113.7317362,22.59492284,113.7321143,22.59669879
31527,113.8887424,23.84030905,113.8932279,23.84443599
31528,113.9831174,23.77845705,113.98762,23.78260207
31529,113.5027882,22.74919717,113.5072642,22.75335066
31530,113.7227484,22.59908482,113.7272431,22.60326067
31531,113.9741193,23.8569174,113.9786211,23.86105885
31532,113.4131799,22.99086795,113.4176695,22.99502648
31533,113.6598607,23.77839285,113.6643593,23.78253314
31534,113.7363007,23.67102559,113.740793,23.67516444
31535,113.3367812,23.64631017,113.3412823,23.65045563
31536,113.3907068,22.82019242,113.3952012,22.82436031
31537,113.4714604,22.89090161,113.4759387,22.89505296
31538,113.8125693,23.84043056,113.8170497,23.84455256
31539,113.7856736,23.75784033,113.7901571,23.76196802
31540,113.7542679,23.72892297,113.7587569,23.7330567
31541,113.4311293,22.9617323,113.4356149,22.96588809
31542,113.5252301,23.67510735,113.5297069,23.67923058
31543,113.4132252,23.64639502,113.4177149,23.65053041
31544,113.888733,23.69980425,113.8932185,23.70393625
31545,113.2872435,23.05308834,113.2917414,23.05725187
31546,113.3907088,22.84934565,113.3952032,22.8535127
31547,113.6643487,23.62540722,113.6688475,23.6295533
31548,113.4400999,22.9742036,113.4445836,22.97835729
31549,113.61483,22.65313533,113.6193229,22.6573076
31550,113.5206962,22.81580255,113.5251728,22.81995479
31551,113.8573683,23.87338376,113.8618492,23.87750525
31552,113.9831235,23.86932963,113.9876261,23.87347143
31553,113.5252304,23.67924322,113.5297071,23.6833663
31554,113.7182558,22.63661426,113.7227512,22.64078977
31555,113.3007359,23.01983674,113.3052355,23.02400289
31556,113.3592289,22.86179947,113.3637283,22.86597058
31557,113.7272436,22.61160231,113.7285627,22.61577427
31558,113.3817309,23.0407668,113.3862271,23.0449296
31559,113.3637278,22.85764263,113.3682267,22.86181341
31560,113.6643518,23.67091352,113.6688506,23.67505792
31561,113.3052249,22.86586556,113.309725,22.87003678
31562,113.7946381,23.7412965,113.7991203,23.74542366
31563,113.4221602,23.02829989,113.4266478,23.03245542
31564,113.5341243,22.78660494,113.5386021,22.79075918
31565,113.422203,23.64639103,113.4266906,23.65052461
31566,113.6193897,23.67498771,113.6238833,23.67912706
31567,113.4894195,23.62970949,113.493896,23.63383384
31568,113.6507975,22.75738288,113.6543882,22.76150764
31569,113.6868463,23.69576988,113.6913449,23.69991331
31570,113.7363004,23.66688941,113.7407928,23.67102842
31571,113.5072836,23.04474869,113.5117597,23.04889353
31572,113.6688576,23.77840941,113.6733565,23.78255004
31573,113.7228192,23.66274042,113.7273139,23.66688163
31574,113.4400948,22.89929168,113.4445785,22.90344762
31575,113.6598568,23.7205276,113.6643554,23.72466999
31576,113.5789857,23.6253524,113.5834711,23.62948573
31577,113.6508542,23.6171077,113.6553522,23.62125327
31578,113.6508567,23.65434426,113.6553547,23.65848845
31579,113.408691,23.01166762,113.4131816,23.0158264
31580,113.8036104,23.8734806,113.8080915,23.87760214
31581,113.5251742,22.84077911,113.529651,22.84493098
31582,113.565483,22.82819056,113.5699658,22.83234844
31583,113.4490641,22.94922287,113.453546,22.95337571
31584,113.5252295,23.66683516,113.5297063,23.67095869
31585,113.7991284,23.86522945,113.8036101,23.86935171
31586,113.6912681,22.54063154,113.6957664,22.54481209
31587,113.6643585,23.77013636,113.6688573,23.77427715
31588,113.4580726,23.62151508,113.4625529,23.625643
31589,113.7542682,23.73305688,113.7587572,23.73719046
31590,113.7182488,22.52815662,113.7227441,22.53233488
31591,113.3637799,23.61739524,113.3682789,23.62153998
31592,113.7587507,23.64207585,113.7632389,23.646212
31593,113.7182493,22.53650204,113.7227446,22.54068009
31594,113.342789,23.65873186,113.3457838,23.66287392
31595,113.6148284,22.62811556,113.6193213,22.63228848
31596,113.7856801,23.85285866,113.7901635,23.85698297
31597,113.3592416,23.04905288,113.363741,23.05321832
31598,113.4445867,23.02411515,113.4490695,23.02826648
31599,114.0281537,23.9107453,114.0326558,23.91488522
31600,113.9786183,23.819759,113.9831204,23.82390219
31601,113.6013677,22.81149879,113.6054795,22.81566422
31602,114.0416502,23.80341659,114.0461507,23.80755875
31603,113.3142242,22.85755281,113.3187248,22.86172492
31604,113.6148292,22.64062592,113.6193221,22.64479852
31605,113.4804688,23.66696745,113.484946,23.67109102
31606,113.7228198,23.67101292,113.7273145,23.67515382
31607,113.6013639,22.75317206,113.605854,22.75733914
31608,113.6238221,22.74901422,113.6283166,22.75318548
31609,113.9606154,23.811452,113.9651153,23.81559339
31610,113.5072792,22.97819702,113.5117553,22.98234395
31611,113.8618439,23.79903411,113.8663253,23.80315866
31612,113.4445774,22.88679558,113.4490602,22.89095106
31613,113.6238897,23.77421041,113.6283842,23.77834689
31614,113.749781,23.76612214,113.7542707,23.77025529
31615,113.3592387,23.0074633,113.3637382,23.01163006
31616,113.8394366,23.68747014,113.8439164,23.69159718
31617,113.5610561,23.65433925,113.5655379,23.65846808
31618,113.4983726,23.64209508,113.5028487,23.64621867
31619,113.6103347,22.59891911,113.6148268,22.60309195
31620,113.9741177,23.83213837,113.9786194,23.83628069
31621,113.7587589,23.76198984,113.7632471,23.76612161
31622,113.4938523,22.99071844,113.4983287,22.99486511
31623,113.4445839,22.98251775,113.4490667,22.98667036
31624,113.8707989,23.68328196,113.8752814,23.68741178
31625,113.8304784,23.69575779,113.8349581,23.6998844
31626,113.4400872,22.78685014,113.4445709,22.79100928
31627,113.4893683,22.87419866,113.4938448,22.87834901
31628,113.6148937,23.6253427,113.6193866,23.62948309
31629,113.8708038,23.75769907,113.8752863,23.76182618
31630,113.6059119,23.63775244,113.6104031,23.6418907
31631,113.610342,22.71149771,113.614834,22.71566764
31632,113.7093345,23.69580863,113.7138311,23.69995033
31633,113.3016746,23.6296981,113.305277,23.63384129
31634,113.7228232,23.72063518,113.7273179,23.72477427
31635,113.5610542,23.62537856,113.565536,23.62950846
31636,113.4490588,22.8701339,113.4535406,22.87428908
31637,113.3277239,22.82842607,113.332225,22.83259949
31638,113.4446294,23.64222825,113.4491121,23.64635764
31639,114.0506496,23.79930645,114.052936,23.80256596
31640,113.9156608,23.74527537,113.9201519,23.74941091
31641,113.6013575,22.65313228,113.6058476,22.65730201
31642,113.4848834,22.74925022,113.4893602,22.75340433
31643,113.5073237,23.63793079,113.5117998,23.64205451
31644,113.9066909,23.87746613,113.9111801,23.88159516
31645,113.8259962,23.6533746,113.8304756,23.65439832
31646,113.4445881,23.04490897,113.4490709,23.04905962
31647,113.9471231,23.84446818,113.9516208,23.84860627
31648,113.7182561,22.64078427,113.7223458,22.64495921
31649,113.4176735,23.05325371,113.4221622,23.05740936
31650,113.6822695,22.5114192,113.6867682,22.51558632
31651,113.6058446,22.61143069,113.6103358,22.61560237
31652,113.422146,22.82019392,113.4266337,22.82435566
31653,113.7767068,23.78264364,113.7811917,23.78677174
31654,113.3682397,23.05322506,113.372738,23.05738938
31655,113.7542668,23.71238585,113.7587558,23.71652017
31656,113.3772311,22.99500968,113.381728,22.9991746
31657,113.8663212,23.74117247,113.870803,23.74529961
31658,113.6688537,23.72054416,113.6733526,23.72468688
31659,113.9021919,23.70806758,113.9056146,23.7122018
31660,113.8842545,23.78661062,113.8887391,23.79073871
31661,113.7811965,23.85699266,113.7856807,23.86111746
31662,113.6104044,23.66257463,113.6148965,23.66671283
31663,113.826013,23.90233965,113.8304926,23.90645894
31664,113.8170494,23.84042265,113.8215295,23.8445444
31665,113.4042488,23.72083696,113.4087405,23.72497142
31666,113.5385958,22.69491202,113.5430742,22.69906926
31667,113.7677293,23.69584348,113.7722158,23.69997615
31668,113.5207541,23.67925619,113.5252307,23.68333068
31669,113.2872409,23.0156595,113.2917389,23.01982421
31670,113.4176599,22.85351386,113.4221486,22.85767556
31671,113.4176642,22.91596352,113.4221528,22.92012341
31672,113.5296439,22.73661601,113.5341213,22.74077115
31673,113.5296642,23.04468292,113.5341416,23.04882904
31674,113.6868438,23.65854704,113.6913424,23.66269185
31675,113.4266906,23.65052461,113.4311771,23.65465713
31676,113.3457821,23.63805277,113.3502828,23.64219821
31677,113.7991217,23.76608869,113.8036034,23.77021447
31678,113.8215172,23.66268824,113.8259971,23.66681622
31679,113.9021987,23.81138914,113.9066868,23.81551961
31680,113.4759269,22.72010253,113.4804047,22.72425817
31681,113.7227476,22.58657126,113.7272423,22.59074743
31682,113.8304759,23.65853495,113.8349556,23.66266293
31683,113.8394474,23.84864039,113.8439272,23.85276164
31684,113.8573592,23.73705296,113.8618401,23.7411793
31685,113.8752822,23.69981757,113.8797654,23.7039474
31686,113.5654871,22.89065105,113.5699698,22.89480715
31687,113.4491121,23.64635764,113.4535939,23.65048608
31688,113.5251794,22.91988429,113.5296563,22.92403386
31689,113.502849,23.6503556,113.5073249,23.65447884
31690,113.7587598,23.77438752,113.7632479,23.77851884
31691,113.4490537,22.79516748,113.4535355,22.79932477
31692,113.4714497,22.73261742,113.4759281,22.73677319
31693,113.4580178,22.82014276,113.4624981,22.82429792
31694,113.6328786,23.77008714,113.6373745,23.77422511
31695,113.6598613,23.78665692,113.6643599,23.79079692
31696,113.3502299,22.87011163,113.3547301,22.87428324
31697,113.3907159,22.95341612,113.3952103,22.95758011
31698,113.677783,22.69491621,113.6822817,22.69909326
31699,113.4983262,22.95741991,113.5028023,22.96156749
31700,113.7047685,22.65744357,113.7092656,22.66162009
31701,113.4401462,23.64637223,113.4446299,23.65050228
31702,114.0281436,23.76206023,114.0326457,23.76620539
31703,113.7991223,23.77435366,113.8036039,23.77847914
31704,113.875291,23.83206211,113.8797742,23.83618718
31705,113.6643571,23.74947207,113.6688559,23.75361361
31706,113.4400841,22.74101636,113.4445678,22.74517675
31707,113.3862259,23.02829482,113.3907213,23.03245728
31708,113.5207516,23.64202788,113.5252281,23.646152
31709,113.502796,22.86583108,113.507272,22.86998132
31710,113.3862123,22.82851894,113.3907077,22.83268737
31711,113.6598532,23.66676917,113.6643518,23.67091352
31712,113.5430788,22.76991667,113.5475577,22.77407248
31713,113.4759902,23.65043342,113.4804679,23.65455801
31714,113.5834057,22.63229116,113.5878921,22.63645781
31715,113.9561178,23.83209542,113.9606171,23.83623541
31716,113.8080756,23.64202798,113.8125562,23.64615748
31717,113.6328778,23.75768901,113.6373737,23.76182743
31718,113.4580335,23.05320011,113.4625138,23.05734827
31719,113.5655373,23.65019467,113.5700201,23.65432448
31720,113.8439211,23.76187616,113.848401,23.76600067
31721,113.5878924,22.64062782,113.5923798,22.64479518
31722,113.2900841,22.89915097,113.2917311,22.90331585
31723,113.8349528,23.62129126,113.8375299,23.62169599
31724,113.2962392,23.04894154,113.3007382,23.05310629
31725,113.4660447,22.728126,113.4669709,22.728461
31726,113.5520449,22.89483984,113.5565252,22.89899346
31727,113.6417946,22.61980179,113.6462917,22.62397891
31728,113.6462965,22.69902844,113.650794,22.70320398
31729,113.5341413,23.04467068,113.5380063,23.04881885
31730,113.5386048,22.83241307,113.5430832,22.83656657
31731,113.5878978,22.7240053,113.5923852,22.72817047
31732,113.5744402,22.69484126,113.5789248,22.69900449
31733,113.8707997,23.69568821,113.8752822,23.69981757
31734,113.3727228,22.83266889,113.3772203,22.83683927
31735,113.3682318,22.93674532,113.3727301,22.94091325
31736,113.8528792,23.74119422,113.8573597,23.74532002
31737,113.5251679,22.74496331,113.5296447,22.74911783
31738,113.8573694,23.88989792,113.8618503,23.89401883
31739,113.5699541,22.65315645,113.5744378,22.6573199
31740,113.9201547,23.79073577,113.9246467,23.79487058
31741,113.449115,23.68772014,113.4535968,23.69184706
31742,113.6328719,23.67086431,113.6373679,23.67500588
31743,113.7542614,23.63380139,113.7587505,23.63793861
31744,113.413227,23.67121434,113.4177166,23.67534882
31745,113.7632378,23.62966272,113.7677251,23.63379856
31746,113.9921221,23.77435089,113.9966252,23.77849656
31747,113.3682812,23.65463853,113.3727796,23.65878137
31748,113.4983212,22.88249905,113.5027973,22.88664885
31749,113.408685,22.92429024,113.4131756,22.9284517
31750,113.8080764,23.6544388,113.812557,23.65856783
31751,113.5520329,22.7115534,113.5565133,22.71571213
31752,113.7048441,23.79087112,113.7093412,23.79500985
31753,113.6822722,22.55313179,113.6867709,22.55731239
31754,113.5072686,22.82000792,113.5117447,22.8241595
31755,113.4311239,22.88265035,113.4356095,22.8868085
31756,113.287726,22.92412328,113.2917327,22.92667492
31757,113.5476172,23.67091277,113.5520968,23.67503877
31758,113.5073263,23.67516046,113.5118023,23.67928282
31759,113.4087384,23.69602882,113.413229,23.70016329
31760,113.825999,23.69576625,113.8304787,23.6998929
31761,114.0236411,23.75791455,114.0281436,23.76206023
31762,113.4311216,22.84933952,113.4356073,22.85349863
31763,113.6373039,22.70318399,113.6418003,22.70735842
31764,113.4400886,22.80767911,113.4445723,22.81183767
31765,113.5475487,22.63651976,113.5520283,22.64067975
31766,113.440146,23.64223513,113.4446296,23.64636535
31767,114.010134,23.77440507,114.0146373,23.77855086
31768,113.354727,22.82847625,113.3592269,22.83264873
31769,113.6373729,23.74942841,113.6418693,23.75356772
31770,113.6283171,22.76151924,113.6328123,22.76569086
31771,113.7318087,23.68342965,113.7363018,23.68756876
31772,113.5520411,22.83654588,113.5565214,22.84070119
31773,113.5386585,23.63784102,113.5431368,23.64196701
31774,113.5655387,23.67087706,113.5700215,23.6750061
31775,113.3097286,22.92415508,113.3142289,22.92832494
31776,113.5117489,22.88662178,113.5162251,22.89077156
31777,113.3862693,23.65465967,113.3907646,23.65879986
31778,113.444632,23.67945656,113.4491147,23.68358457
31779,113.5072786,22.96987573,113.5117547,22.97402291
31780,113.8842537,23.77421428,113.8887382,23.77834281
31781,113.3097235,22.84829213,113.3142236,22.84922439
31782,113.6957759,22.69078105,113.7002737,22.69495747
31783,113.6733473,23.64611109,113.6778462,23.6502566
31784,113.6868419,23.62958742,113.6913405,23.63373329
31785,113.4490653,22.96586747,113.4535471,22.97001981
31786,113.5297063,23.67095869,113.5341835,23.67508247
31787,113.5027965,22.87415855,113.5072725,22.87830855
31788,113.4625104,23.00744236,113.46699,23.01159132
31789,113.4266921,23.671207,113.4311786,23.67533875
31790,113.942627,23.84859043,113.9471237,23.85272758
31791,113.4759359,22.85341682,113.4804136,22.85756877
31792,113.5341166,22.66991054,113.5385945,22.67406791
31793,113.4714716,23.0573265,113.4759499,23.06147274
31794,113.668852,23.69573576,113.6733509,23.69987938
31795,113.5207014,22.89492141,113.525178,22.89907138
31796,113.6912703,22.5740082,113.6957686,22.57818791
31797,113.6598566,23.71639324,113.6643552,23.72053578
31798,113.4669869,22.96582919,113.4714657,22.96997885
31799,113.5072847,23.06138135,113.5117608,23.06552566
31800,113.4624933,22.75347556,113.4669729,22.7576319
31801,113.7228176,23.63791926,113.7273122,23.64206138
31802,113.4669917,23.03654586,113.4714705,23.0406933
31803,113.5520362,22.76156267,113.5565165,22.76572006
31804,113.8394458,23.82385961,113.8439255,23.82798174
31805,113.9156715,23.90636514,113.9201626,23.91049498
31806,113.8752838,23.72462507,113.879767,23.728754
31807,113.7003485,23.81565147,113.704846,23.818264
31808,113.4804662,23.62973502,113.4849434,23.63385997
31809,113.8618472,23.84860093,113.8663286,23.85272373
31810,113.5072811,23.00731747,113.5117572,23.0114635
31811,113.641803,22.74903506,113.6463,22.75320879
31812,113.3772209,22.84516841,113.3817179,22.84933779
31813,113.731818,23.81982403,113.7363111,23.82395822
31814,113.8394491,23.87341595,113.8439289,23.87753633
31815,113.5341418,23.05298727,113.5386196,23.0571336
31816,113.2827414,22.97821528,113.2872387,22.98238054
31817,113.8663173,23.68328828,113.8707991,23.68741753
31818,113.4625113,23.01992061,113.4669909,23.02406917
31819,113.4580186,22.83263771,113.4624989,22.83679252
31820,113.8304756,23.65439832,113.8349553,23.65852645
31821,113.587904,22.81983427,113.5923914,22.82399682
31822,113.4804685,23.66283112,113.4849457,23.66695485
31823,113.9426256,23.82794015,113.9471223,23.83207802
31824,114.0416516,23.82407127,114.0461521,23.82821269
31825,113.3952628,23.71669951,113.3997564,23.72083583
31826,113.9426204,23.74943555,113.9471171,23.75357623
31827,113.4545968,22.73141324,113.4580119,22.73264914
31828,113.5386075,22.8740552,113.5430859,22.8782075
31829,113.7991136,23.64617908,113.8035952,23.65030923
31830,113.3727304,22.94507485,113.377228,22.94924194
31831,114.0416477,23.76659165,114.0461481,23.77037238
31832,113.3559878,23.67116464,113.3592847,23.67530619
31833,113.3952007,22.81602999,113.3996942,22.82019717
31834,113.4938512,22.97407689,113.4983276,22.97822408
31835,113.4669821,22.89507587,113.4714609,22.89922763
31836,113.5072617,22.7158432,113.5117379,22.71999761
31837,113.7048374,23.69166632,113.7093345,23.69580863
31838,113.9201536,23.77420761,113.9246456,23.77834301
31839,113.3322325,22.94500544,113.3367335,22.94917547
31840,113.6598585,23.74533058,113.6643571,23.74947207
